crime_id,latitude,longitude,district,area_name,road_name,crime_type,crime_severity,crime_date,crime_time,victim_gender,police_station,risk_score
C01786,28.572503,77.245072,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Theft,2,2024-09-13,21:19:06,Female,Police Station Malviya Nagar,40
C01787,28.528017,77.219858,South Delhi,Saket,Mandir Marg,Robbery,4,2025-02-02,10:15:43,Male,Saket Police Station,60
C01788,28.517921,77.220415,South Delhi,Saket,Mandir Marg,Theft,2,2024-09-06,00:08:19,Male,Saket Police Station,55
C01789,28.526958,77.193295,South Delhi,Saket,Saket District Centre Road,Assault,4,2025-05-26,13:13:31,Other,Police Station Malviya Nagar,45
C01790,28.555193,77.19735,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Robbery,4,2025-03-20,21:31:46,Male,Police Station Malviya Nagar,71
C01791,28.530517,77.204371,South Delhi,Saket,Saket District Centre Road,Harassment,2,2024-11-03,16:01:07,Female,Police Station Malviya Nagar,15
C01792,28.553396,77.237663,South Delhi,Lajpat Nagar,Ring Road,Chain Snatching,3,2025-05-07,19:03:22,Female,Police Station Malviya Nagar,70
C01793,28.538548,77.211617,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Vehicle Theft,2,2025-06-20,02:03:19,Male,Police Station Malviya Nagar,41
C01794,28.527228,77.200248,South Delhi,Saket,Press Enclave Marg,Harassment,2,2025-01-02,19:03:12,Female,Police Station Malviya Nagar,40
C01795,28.539559,77.206944,South Delhi,Hauz Khas,Sri Aurobindo Marg,Assault,4,2024-12-09,07:53:34,Male,Police Station Malviya Nagar,46
C01796,28.585659,77.247208,South Delhi,Lajpat Nagar,Ring Road,Assault,4,2024-11-04,01:29:46,Female,Police Station Malviya Nagar,85
C01797,28.515318,77.209466,South Delhi,Saket,Mandir Marg,Harassment,2,2025-04-06,00:16:12,Female,Saket Police Station,40
C01798,28.549965,77.239874,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Harassment,2,2024-07-18,22:28:38,Female,Police Station Malviya Nagar,60
C01799,28.566138,77.238408,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Burglary,3,2024-09-29,15:33:26,Male,Police Station Malviya Nagar,30
C01800,28.519675,77.221947,South Delhi,Saket,Press Enclave Marg,Snatching,3,2025-06-22,03:46:31,Female,Saket Police Station,90
C01801,28.535348,77.19205,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Burglary,3,2024-07-20,14:48:20,Female,Police Station Malviya Nagar,46
C01802,28.546707,77.219493,South Delhi,Hauz Khas,Sri Aurobindo Marg,Assault,4,2025-07-09,21:18:44,Female,Police Station Malviya Nagar,71
C01803,28.581186,77.247552,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Assault,4,2025-03-26,09:02:13,Male,Police Station Malviya Nagar,60
C01804,28.56001,77.260558,South Delhi,Lajpat Nagar,Ring Road,Vehicle Theft,2,2024-08-11,18:56:01,Male,Police Station Malviya Nagar,40
C01805,28.563135,77.247086,South Delhi,Lajpat Nagar,Ring Road,Assault,4,2025-01-25,20:27:42,Male,Police Station Malviya Nagar,70
C01806,28.569852,77.252294,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Assault,4,2025-06-16,15:27:40,Male,Police Station Malviya Nagar,45
C01807,28.564371,77.244499,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Robbery,4,2025-02-06,17:39:55,Male,Police Station Malviya Nagar,45
C01808,28.520934,77.212262,South Delhi,Saket,Saket District Centre Road,Assault,4,2025-02-23,00:04:38,Other,Saket Police Station,70
C01809,28.562977,77.24554,South Delhi,Lajpat Nagar,Ring Road,Harassment,2,2024-12-20,23:56:45,Female,Police Station Malviya Nagar,40
C01810,28.575076,77.241098,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Vehicle Theft,2,2024-10-25,00:51:01,Male,Police Station Malviya Nagar,40
C01811,28.554043,77.206787,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Harassment,2,2024-08-27,12:35:41,Female,Police Station Malviya Nagar,16
C01812,28.567557,77.254453,South Delhi,Lajpat Nagar,Ring Road,Burglary,3,2025-05-31,22:01:41,Female,Police Station Malviya Nagar,90
C01813,28.544819,77.199712,South Delhi,Hauz Khas,Sri Aurobindo Marg,Harassment,2,2024-08-31,10:06:09,Female,Police Station Malviya Nagar,16
C01814,28.575859,77.245495,South Delhi,Lajpat Nagar,Ring Road,Harassment,2,2024-11-17,20:45:55,Female,Police Station Malviya Nagar,40
C01815,28.569977,77.227979,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Assault,4,2024-09-07,14:51:02,Male,Police Station Malviya Nagar,60
C01816,28.566121,77.233637,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Burglary,3,2025-04-17,21:39:40,Female,Police Station Malviya Nagar,55
C01817,28.537803,77.203314,South Delhi,Hauz Khas,Sri Aurobindo Marg,Harassment,2,2025-03-19,18:14:33,Female,Police Station Malviya Nagar,16
C01818,28.527209,77.208386,South Delhi,Saket,Press Enclave Marg,Assault,4,2025-05-16,00:12:38,Male,Saket Police Station,70
C01819,28.568799,77.24048,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Theft,2,2024-11-23,18:23:26,Female,Police Station Malviya Nagar,15
C01820,28.55654,77.207999,South Delhi,Hauz Khas,August Kranti Marg,Harassment,2,2025-04-16,00:03:17,Female,Police Station Malviya Nagar,56
C01821,28.55532,77.247013,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Vehicle Theft,2,2025-05-02,20:08:40,Female,Police Station Malviya Nagar,40
C01822,28.57214,77.241146,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Harassment,2,2024-08-08,09:24:13,Female,Police Station Malviya Nagar,15
C01823,28.523534,77.208369,South Delhi,Saket,Saket District Centre Road,Theft,2,2025-06-27,16:49:28,Male,Saket Police Station,15
C01824,28.560638,77.239529,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Robbery,4,2024-12-30,06:22:57,Male,Police Station Malviya Nagar,45
C01825,28.568787,77.256865,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Theft,2,2024-08-30,21:38:19,Female,Police Station Malviya Nagar,55
C01826,28.518074,77.206475,South Delhi,Hauz Khas,August Kranti Marg,Vehicle Theft,2,2024-11-26,10:36:42,Female,Saket Police Station,41
C01827,28.527531,77.209461,South Delhi,Saket,Mandir Marg,Theft,2,2025-04-10,00:50:13,Male,Saket Police Station,55
C01828,28.58009,77.249373,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Chain Snatching,3,2024-10-01,16:47:08,Female,Police Station Malviya Nagar,30
C01829,28.538162,77.204417,South Delhi,Hauz Khas,August Kranti Marg,Vehicle Theft,2,2025-07-06,18:09:35,Male,Police Station Malviya Nagar,16
C01830,28.522485,77.207272,South Delhi,Saket,Press Enclave Marg,Harassment,2,2024-11-15,22:57:49,Female,Saket Police Station,55
C01831,28.546145,77.197788,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Harassment,2,2024-10-21,07:18:13,Female,Police Station Malviya Nagar,16
C01832,28.5307,77.215383,South Delhi,Saket,Press Enclave Marg,Snatching,3,2024-10-13,10:44:12,Male,Saket Police Station,45
C01833,28.525393,77.183805,South Delhi,Saket,Press Enclave Marg,Chain Snatching,3,2024-09-23,01:30:05,Female,Delhi Police — Mehrauli,70
C01834,28.513123,77.196643,South Delhi,Saket,Press Enclave Marg,Robbery,4,2024-07-16,08:56:09,Male,Saket Police Station,55
C01835,28.56091,77.239398,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Vehicle Theft,2,2024-07-27,20:04:27,Other,Police Station Malviya Nagar,40
C01836,28.531141,77.209038,South Delhi,Saket,Press Enclave Marg,Assault,4,2024-09-27,00:45:11,Other,Police Station Malviya Nagar,70
C01837,28.523094,77.196741,South Delhi,Saket,Mandir Marg,Chain Snatching,3,2024-12-24,20:19:02,Female,Police Station Malviya Nagar,70
C01838,28.563573,77.242839,South Delhi,Lajpat Nagar,Ring Road,Assault,4,2025-01-20,16:59:48,Female,Police Station Malviya Nagar,45
C01839,28.577023,77.246381,South Delhi,Lajpat Nagar,Ring Road,Robbery,4,2025-05-21,19:53:34,Female,Police Station Malviya Nagar,70
C01840,28.511496,77.21202,South Delhi,Saket,Press Enclave Marg,Burglary,3,2024-10-16,23:32:19,Female,Saket Police Station,55
C01841,28.536859,77.200968,South Delhi,Saket,Press Enclave Marg,Chain Snatching,3,2024-12-20,16:18:16,Female,Police Station Malviya Nagar,30
C01842,28.538473,77.205109,South Delhi,Hauz Khas,August Kranti Marg,Theft,2,2024-11-30,11:50:49,Male,Police Station Malviya Nagar,16
C01843,28.577314,77.235183,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Theft,2,2024-07-24,14:33:43,Male,Police Station Malviya Nagar,15
C01844,28.538946,77.207889,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Burglary,3,2024-12-21,21:14:21,Male,Police Station Malviya Nagar,56
C01845,28.523144,77.219144,South Delhi,Saket,Mandir Marg,Chain Snatching,3,2024-07-22,08:58:44,Female,Saket Police Station,45
C01846,28.500482,77.206232,South Delhi,Saket,Saket District Centre Road,Robbery,4,2024-11-25,03:39:46,Female,Saket Police Station,100
C01847,28.535926,77.190282,South Delhi,Saket,Saket District Centre Road,Theft,2,2024-08-26,13:09:06,Other,Police Station Malviya Nagar,40
C01848,28.565722,77.201845,South Delhi,Hauz Khas,August Kranti Marg,Snatching,3,2024-12-09,16:05:06,Male,Police Station Malviya Nagar,41
C01849,28.541397,77.217375,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Harassment,2,2024-11-30,09:07:44,Female,Police Station Malviya Nagar,16
C01850,28.571323,77.246547,South Delhi,Lajpat Nagar,Ring Road,Chain Snatching,3,2025-01-02,14:03:05,Male,Police Station Malviya Nagar,30
C01851,28.566081,77.239612,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Chain Snatching,3,2025-04-10,15:37:39,Female,Police Station Malviya Nagar,30
C01852,28.519465,77.209269,South Delhi,Saket,Mandir Marg,Assault,4,2024-08-03,22:19:23,Female,Saket Police Station,70
C01853,28.51565,77.205122,South Delhi,Saket,Mandir Marg,Vehicle Theft,2,2025-04-29,06:59:51,Male,Saket Police Station,30
C01854,28.549495,77.220237,South Delhi,Hauz Khas,August Kranti Marg,Snatching,3,2024-11-27,18:27:23,Male,Police Station Malviya Nagar,46
C01855,28.560375,77.23771,South Delhi,Lajpat Nagar,Ring Road,Chain Snatching,3,2025-06-04,11:50:35,Female,Police Station Malviya Nagar,30
C01856,28.559155,77.238136,South Delhi,Lajpat Nagar,Ring Road,Vehicle Theft,2,2025-02-07,15:01:51,Female,Police Station Malviya Nagar,15
C01857,28.575088,77.231387,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Robbery,4,2024-08-13,18:02:20,Male,Police Station Malviya Nagar,45
C01858,28.51544,77.204908,South Delhi,Saket,Press Enclave Marg,Theft,2,2024-11-04,18:43:57,Male,Saket Police Station,30
C01859,28.515649,77.197591,South Delhi,Saket,Press Enclave Marg,Robbery,4,2024-09-10,13:01:11,Male,Saket Police Station,60
C01860,28.570159,77.247005,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Snatching,3,2025-02-01,16:13:28,Female,Police Station Malviya Nagar,30
C01861,28.565074,77.248889,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Assault,4,2025-03-29,18:44:00,Female,Police Station Malviya Nagar,45
C01862,28.581289,77.232831,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Harassment,2,2025-04-06,20:03:44,Female,Police Station Malviya Nagar,55
C01863,28.558447,77.213144,South Delhi,Hauz Khas,August Kranti Marg,Robbery,4,2025-02-14,11:21:06,Male,Police Station Malviya Nagar,61
C01864,28.574257,77.254483,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Burglary,3,2024-11-16,13:17:39,Male,Police Station Malviya Nagar,45
C01865,28.539367,77.215066,South Delhi,Saket,Saket District Centre Road,Snatching,3,2025-05-05,19:40:04,Male,Police Station Malviya Nagar,55
C01866,28.537615,77.208852,South Delhi,Hauz Khas,August Kranti Marg,Theft,2,2024-10-10,16:10:05,Female,Police Station Malviya Nagar,16
C01867,28.535583,77.194631,South Delhi,Hauz Khas,Sri Aurobindo Marg,Harassment,2,2025-04-25,21:38:13,Female,Police Station Malviya Nagar,56
C01868,28.527175,77.210174,South Delhi,Saket,Mandir Marg,Snatching,3,2024-12-27,14:51:54,Other,Saket Police Station,30
C01869,28.52546,77.199605,South Delhi,Saket,Saket District Centre Road,Snatching,3,2025-03-14,19:16:34,Female,Police Station Malviya Nagar,55
C01870,28.57868,77.237751,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Burglary,3,2024-09-25,23:06:21,Male,Police Station Malviya Nagar,55
C01871,28.565873,77.234096,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Assault,4,2024-12-18,20:49:08,Male,Police Station Malviya Nagar,70
C01872,28.548765,77.209142,South Delhi,Hauz Khas,August Kranti Marg,Vehicle Theft,2,2025-01-18,22:14:24,Male,Police Station Malviya Nagar,41
C01873,28.585722,77.261845,South Delhi,Lajpat Nagar,Ring Road,Snatching,3,2024-08-28,00:37:54,Male,Police Station Malviya Nagar,90
C01874,28.510616,77.205914,South Delhi,Saket,Mandir Marg,Chain Snatching,3,2025-03-24,07:00:27,Male,Saket Police Station,30
C01875,28.534876,77.208179,South Delhi,Hauz Khas,Sri Aurobindo Marg,Harassment,2,2024-08-22,20:27:14,Female,Police Station Malviya Nagar,41
C01876,28.563197,77.24038,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Burglary,3,2025-02-16,10:47:37,Female,Police Station Malviya Nagar,30
C01877,28.539204,77.215134,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Burglary,3,2025-01-27,11:50:31,Female,Police Station Malviya Nagar,31
C01878,28.556118,77.212067,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Chain Snatching,3,2025-01-31,11:58:30,Female,Police Station Malviya Nagar,31
C01879,28.568926,77.231116,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Vehicle Theft,2,2025-03-20,14:44:36,Female,Police Station Malviya Nagar,15
C01880,28.545139,77.221658,South Delhi,Hauz Khas,Sri Aurobindo Marg,Robbery,4,2025-06-16,00:44:26,Female,Police Station Malviya Nagar,86
C01881,28.538545,77.206842,South Delhi,Hauz Khas,August Kranti Marg,Robbery,4,2025-04-22,17:48:28,Male,Police Station Malviya Nagar,46
C01882,28.557822,77.257026,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Snatching,3,2024-10-24,08:50:57,Male,Police Station Malviya Nagar,30
C01883,28.564104,77.252689,South Delhi,Lajpat Nagar,Ring Road,Robbery,4,2025-01-15,18:12:44,Male,Police Station Malviya Nagar,45
C01884,28.532875,77.219437,South Delhi,Saket,Press Enclave Marg,Vehicle Theft,2,2025-04-17,00:51:57,Female,Saket Police Station,40
C01885,28.581458,77.241474,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Assault,4,2024-09-07,14:22:01,Female,Police Station Malviya Nagar,45
C01886,28.56581,77.247463,South Delhi,Lajpat Nagar,Ring Road,Assault,4,2025-01-18,03:29:19,Female,Police Station Malviya Nagar,70
C01887,28.554024,77.209881,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Theft,2,2025-04-05,01:10:05,Other,Police Station Malviya Nagar,56
C01888,28.547496,77.215821,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Burglary,3,2025-03-10,17:27:48,Female,Police Station Malviya Nagar,31
C01889,28.506821,77.205971,South Delhi,Saket,Mandir Marg,Vehicle Theft,2,2025-03-13,16:20:34,Female,Saket Police Station,25
C01890,28.537062,77.223632,South Delhi,Saket,Press Enclave Marg,Snatching,3,2025-03-08,17:11:56,Female,Police Station Malviya Nagar,45
C01891,28.564699,77.250475,South Delhi,Lajpat Nagar,Ring Road,Theft,2,2024-09-01,20:07:18,Female,Police Station Malviya Nagar,40
C01892,28.568619,77.271244,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Snatching,3,2025-05-11,13:05:28,Male,Police Station Malviya Nagar,55
C01893,28.544089,77.21873,South Delhi,Hauz Khas,Sri Aurobindo Marg,Chain Snatching,3,2025-04-19,10:06:45,Female,Police Station Malviya Nagar,31
C01894,28.537956,77.213892,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Chain Snatching,3,2025-04-29,21:02:13,Female,Police Station Malviya Nagar,56
C01895,28.525122,77.218989,South Delhi,Saket,Mandir Marg,Chain Snatching,3,2025-03-16,00:13:13,Female,Saket Police Station,55
C01896,28.534145,77.202349,South Delhi,Hauz Khas,Sri Aurobindo Marg,Vehicle Theft,2,2024-11-29,08:17:46,Male,Police Station Malviya Nagar,31
C01897,28.546368,77.193052,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Assault,4,2024-12-10,07:17:49,Male,Police Station Malviya Nagar,61
C01898,28.505308,77.196186,South Delhi,Saket,Saket District Centre Road,Vehicle Theft,2,2025-06-03,12:02:25,Male,Saket Police Station,40
C01899,28.536188,77.218187,South Delhi,Hauz Khas,August Kranti Marg,Assault,4,2025-06-08,22:10:27,Other,Police Station Malviya Nagar,100
C01900,28.564162,77.243531,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Burglary,3,2025-03-28,20:29:10,Male,Police Station Malviya Nagar,55
C01901,28.538799,77.203777,South Delhi,Hauz Khas,August Kranti Marg,Harassment,2,2025-05-25,16:49:12,Female,Police Station Malviya Nagar,16
C01902,28.529363,77.212936,South Delhi,Saket,Saket District Centre Road,Snatching,3,2025-06-03,18:36:18,Female,Saket Police Station,30
C01903,28.540554,77.205986,South Delhi,Hauz Khas,Sri Aurobindo Marg,Snatching,3,2025-07-02,22:11:52,Female,Police Station Malviya Nagar,56
C01904,28.562281,77.236524,South Delhi,Lajpat Nagar,Ring Road,Theft,2,2025-04-10,22:02:31,Female,Police Station Malviya Nagar,40
C01905,28.511266,77.215897,South Delhi,Saket,Press Enclave Marg,Burglary,3,2024-09-02,18:57:25,Female,Saket Police Station,40
C01906,28.566751,77.248899,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Robbery,4,2024-12-20,18:42:46,Female,Police Station Malviya Nagar,45
C01907,28.55276,77.206794,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Snatching,3,2024-08-08,20:36:27,Female,Police Station Malviya Nagar,56
C01908,28.578963,77.23399,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Chain Snatching,3,2025-06-19,13:53:31,Female,Police Station Malviya Nagar,30
C01909,28.528512,77.203839,South Delhi,Saket,Saket District Centre Road,Chain Snatching,3,2025-05-11,21:24:27,Female,Police Station Malviya Nagar,55
C01910,28.517449,77.198006,South Delhi,Saket,Mandir Marg,Vehicle Theft,2,2024-07-28,19:06:35,Female,Saket Police Station,55
C01911,28.546287,77.21973,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Harassment,2,2025-06-28,00:40:23,Male,Police Station Malviya Nagar,41
C01912,28.529885,77.198608,South Delhi,Hauz Khas,August Kranti Marg,Vehicle Theft,2,2025-01-15,17:09:46,Female,Police Station Malviya Nagar,31
C01913,28.539683,77.224059,South Delhi,Hauz Khas,August Kranti Marg,Assault,4,2025-05-13,18:31:18,Male,Police Station Malviya Nagar,56
C01914,28.52455,77.198311,South Delhi,Saket,Press Enclave Marg,Chain Snatching,3,2024-08-09,11:49:40,Female,Police Station Malviya Nagar,45
C01915,28.572067,77.23903,South Delhi,Lajpat Nagar,Ring Road,Robbery,4,2024-07-17,02:40:19,Other,Police Station Malviya Nagar,70
C01916,28.512075,77.200353,South Delhi,Saket,Saket District Centre Road,Vehicle Theft,2,2024-07-10,10:35:12,Female,Saket Police Station,15
C01917,28.550833,77.212594,South Delhi,Hauz Khas,August Kranti Marg,Robbery,4,2025-06-28,19:28:40,Male,Police Station Malviya Nagar,71
C01918,28.544754,77.209117,South Delhi,Hauz Khas,August Kranti Marg,Chain Snatching,3,2025-03-16,01:20:45,Male,Police Station Malviya Nagar,56
C01919,28.513182,77.1814,South Delhi,Saket,Press Enclave Marg,Snatching,3,2025-01-19,11:37:02,Male,Delhi Police — Mehrauli,55
C01920,28.585682,77.245698,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Chain Snatching,3,2025-05-28,16:25:55,Female,Police Station Malviya Nagar,45
C01921,28.542829,77.200049,South Delhi,Saket,Mandir Marg,Burglary,3,2025-04-20,18:42:38,Male,Police Station Malviya Nagar,55
C01922,28.532483,77.204759,South Delhi,Saket,Press Enclave Marg,Chain Snatching,3,2025-04-03,19:06:59,Female,Police Station Malviya Nagar,55
C01923,28.534102,77.211837,South Delhi,Saket,Mandir Marg,Burglary,3,2024-09-18,19:48:21,Female,Police Station Malviya Nagar,55
C01924,28.551376,77.213718,South Delhi,Hauz Khas,Sri Aurobindo Marg,Harassment,2,2024-08-26,18:03:11,Female,Police Station Malviya Nagar,16
C01925,28.562727,77.241006,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Assault,4,2025-06-17,06:46:38,Male,Police Station Malviya Nagar,45
C01926,28.519656,77.18769,South Delhi,Saket,Saket District Centre Road,Vehicle Theft,2,2024-12-07,18:13:03,Female,Delhi Police — Mehrauli,30
C01927,28.53885,77.21564,South Delhi,Hauz Khas,August Kranti Marg,Burglary,3,2024-10-14,13:43:54,Male,Police Station Malviya Nagar,31
C01928,28.539466,77.200102,South Delhi,Saket,Mandir Marg,Chain Snatching,3,2024-09-24,10:16:13,Female,Police Station Malviya Nagar,45
C01929,28.560033,77.232668,South Delhi,Lajpat Nagar,Ring Road,Robbery,4,2025-04-03,05:11:05,Male,Police Station Malviya Nagar,70
C01930,28.512953,77.204607,South Delhi,Saket,Mandir Marg,Snatching,3,2025-05-01,10:28:08,Male,Saket Police Station,45
C01931,28.542558,77.197563,South Delhi,Hauz Khas,August Kranti Marg,Burglary,3,2025-02-05,22:55:20,Male,Police Station Malviya Nagar,56
C01932,28.577507,77.247413,South Delhi,Lajpat Nagar,Ring Road,Assault,4,2024-10-27,00:49:28,Male,Police Station Malviya Nagar,70
C01933,28.516354,77.20315,South Delhi,Saket,Press Enclave Marg,Snatching,3,2024-12-27,01:01:56,Male,Saket Police Station,55
