cctv_id,latitude,longitude,district,area_name,road_name,camera_status,coverage_radius,installation_date,owner
V01587,28.55778,77.196569,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,30,2024-03-11,Government
V01588,28.67286,77.3,North-East Delhi,Shahdara,Loni Road,Active,100,2023-01-24,Private
V01589,28.579497,77.246565,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,50,2023-12-23,Government
V01590,28.56044,77.243305,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Inactive,30,2023-06-22,Government
V01591,28.741474,77.10495,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Inactive,75,2022-04-14,Government
V01592,28.714954,77.26732,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,30,2024-05-23,Private
V01593,28.514058,77.211267,South Delhi,Saket,Saket District Centre Road,Active,30,2023-08-08,Government
V01594,28.681197,77.292689,North-East Delhi,Shahdara,Loni Road,Active,15,2021-06-10,Government
V01595,28.665372,77.267903,North-East Delhi,Seelampur,Seelampur Main Road,Active,50,2022-10-05,Government
V01596,28.549319,77.23951,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,30,2024-03-29,Government
V01597,28.529393,77.222119,South Delhi,Saket,Press Enclave Marg,Active,15,2021-11-20,Private
V01598,28.85,77.107679,Outer Delhi,Narela,Narela Road,Active,100,2024-12-24,Private
V01599,28.511806,77.20259,South Delhi,Saket,Saket District Centre Road,Inactive,30,2021-03-09,Government
V01600,28.685532,77.285527,North-East Delhi,Shahdara,Grand Trunk Road,Active,50,2023-02-04,Private
V01601,28.673726,77.290626,North-East Delhi,Shahdara,Chhajjupur Road,Inactive,75,2024-04-07,Government
V01602,28.545448,77.21593,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,15,2022-12-06,Government
V01603,28.749866,77.112465,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Inactive,100,2021-06-07,Private
V01604,28.732918,77.11963,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,15,2023-08-03,Government
V01605,28.701577,77.27071,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,75,2023-02-13,Government
V01606,28.666454,77.276275,North-East Delhi,Seelampur,Seelampur Main Road,Active,50,2024-02-26,Private
V01607,28.667566,77.26764,North-East Delhi,Seelampur,Gautam Puri Road,Active,75,2024-08-02,Private
V01608,28.66,77.274376,North-East Delhi,Seelampur,Pushta Road,Active,15,2022-05-18,Government
V01609,28.7152,77.118754,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,30,2022-11-17,Government
V01610,28.551877,77.21183,South Delhi,Hauz Khas,August Kranti Marg,Active,15,2022-07-29,Private
V01611,28.663607,77.299993,North-East Delhi,Shahdara,Grand Trunk Road,Active,15,2022-05-11,Government
V01612,28.57339,77.231179,South Delhi,Lajpat Nagar,Ring Road,Active,30,2022-12-19,Private
V01613,28.519644,77.220367,South Delhi,Saket,Press Enclave Marg,Active,50,2023-07-24,Government
V01614,28.563538,77.237629,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,50,2022-07-13,Government
V01615,28.727303,77.11505,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,75,2024-08-05,Private
V01616,28.729103,77.117281,Outer Delhi,Rohini,Outer Ring Road,Active,50,2021-07-10,Government
V01617,28.671387,77.3,North-East Delhi,Shahdara,Grand Trunk Road,Active,50,2024-01-26,Government
V01618,28.845543,77.094455,Outer Delhi,Narela,Lampur Road,Active,50,2021-09-10,Private
V01619,28.664487,77.280396,North-East Delhi,Shahdara,Chhajjupur Road,Active,50,2023-07-06,Government
V01620,28.826833,77.090394,Outer Delhi,Narela,Bawana Road,Active,100,2021-10-23,Government
V01621,28.73314,77.109818,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,50,2023-06-29,Private
V01622,28.842248,77.077769,Outer Delhi,Narela,Narela Road,Inactive,50,2024-08-08,Government
V01623,28.840584,77.097076,Outer Delhi,Narela,Bawana Road,Active,50,2023-04-25,Government
V01624,28.740118,77.105899,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,75,2024-12-11,Private
V01625,28.690388,77.289482,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,15,2021-09-21,Private
V01626,28.697678,77.26902,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,100,2024-04-08,Private
V01627,28.711282,77.100274,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,75,2022-10-10,Government
V01628,28.742996,77.10856,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,30,2021-03-10,Government
V01629,28.792685,77.037976,Outer Delhi,Bawana,Auchandi Road,Active,75,2023-01-29,Government
V01630,28.784573,77.035018,Outer Delhi,Bawana,Kanjhawala Road,Active,75,2024-08-25,Private
V01631,28.66,77.259225,North-East Delhi,Seelampur,Pushta Road,Active,50,2025-02-04,Government
V01632,28.792138,77.038348,Outer Delhi,Bawana,Auchandi Road,Active,15,2024-09-06,Government
V01633,28.672022,77.272116,North-East Delhi,Shahdara,Grand Trunk Road,Active,50,2024-02-28,Government
V01634,28.529075,77.195843,South Delhi,Saket,Press Enclave Marg,Active,50,2021-03-03,Private
V01635,28.694476,77.269827,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,15,2024-05-17,Private
V01636,28.673826,77.290017,North-East Delhi,Shahdara,Loni Road,Inactive,100,2023-02-25,Government
V01637,28.515507,77.20157,South Delhi,Saket,Saket District Centre Road,Active,100,2025-01-05,Private
V01638,28.679867,77.28859,North-East Delhi,Shahdara,Grand Trunk Road,Active,100,2024-11-11,Private
V01639,28.555104,77.193353,South Delhi,Hauz Khas,Sri Aurobindo Marg,Inactive,100,2024-05-30,Private
V01640,28.682951,77.295994,North-East Delhi,Shahdara,Loni Road,Active,30,2024-03-11,Government
V01641,28.798171,77.024514,Outer Delhi,Bawana,Kanjhawala Road,Active,75,2024-11-24,Government
V01642,28.677871,77.288463,North-East Delhi,Shahdara,Loni Road,Active,75,2021-06-04,Government
V01643,28.565772,77.240575,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2025-02-01,Government
V01644,28.679499,77.28542,North-East Delhi,Shahdara,Grand Trunk Road,Active,100,2022-06-29,Private
V01645,28.670441,77.3,North-East Delhi,Shahdara,Loni Road,Active,75,2022-06-19,Government
V01646,28.577247,77.257923,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,15,2022-04-01,Private
V01647,28.567655,77.242002,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,30,2024-06-28,Government
V01648,28.802746,77.038732,Outer Delhi,Bawana,Kanjhawala Road,Active,30,2022-12-15,Government
V01649,28.673717,77.272293,North-East Delhi,Shahdara,Grand Trunk Road,Active,30,2022-09-12,Government
V01650,28.560338,77.232122,South Delhi,Lajpat Nagar,Ring Road,Active,30,2023-09-30,Government
V01651,28.66,77.27266,North-East Delhi,Seelampur,Pushta Road,Active,30,2024-01-17,Private
V01652,28.696456,77.269833,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,75,2024-03-27,Private
V01653,28.715332,77.116545,Outer Delhi,Rohini,Outer Ring Road,Active,100,2024-07-08,Private
V01654,28.803757,77.030692,Outer Delhi,Bawana,Bawana Road,Active,50,2024-03-24,Private
V01655,28.722622,77.108092,Outer Delhi,Rohini,Outer Ring Road,Active,15,2024-09-03,Private
V01656,28.85,77.098876,Outer Delhi,Narela,Narela Road,Inactive,50,2022-01-07,Government
V01657,28.841112,77.097777,Outer Delhi,Narela,Lampur Road,Active,75,2023-11-24,Private
V01658,28.712814,77.114855,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,30,2021-12-31,Government
V01659,28.537551,77.202218,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,15,2021-07-18,Government
V01660,28.549405,77.203881,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,30,2023-12-02,Government
V01661,28.691246,77.27663,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,50,2021-12-28,Government
V01662,28.685144,77.280888,North-East Delhi,Shahdara,Grand Trunk Road,Active,30,2022-02-28,Government
V01663,28.716452,77.11144,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,30,2021-08-04,Private
V01664,28.807567,77.033196,Outer Delhi,Bawana,Auchandi Road,Active,50,2022-01-20,Government
V01665,28.831117,77.099441,Outer Delhi,Narela,Lampur Road,Active,100,2025-01-30,Government
V01666,28.731116,77.111089,Outer Delhi,Rohini,Outer Ring Road,Active,100,2024-05-06,Government
V01667,28.544237,77.224426,South Delhi,Hauz Khas,August Kranti Marg,Active,50,2023-12-27,Government
V01668,28.810829,77.039135,Outer Delhi,Bawana,Auchandi Road,Active,30,2023-11-22,Government
V01669,28.517104,77.204949,South Delhi,Saket,Saket District Centre Road,Active,15,2023-01-09,Government
V01670,28.676191,77.28909,North-East Delhi,Shahdara,Grand Trunk Road,Active,15,2023-05-16,Private
V01671,28.523157,77.205919,South Delhi,Saket,Saket District Centre Road,Active,75,2024-06-11,Private
V01672,28.793233,77.039233,Outer Delhi,Bawana,Bawana Road,Active,50,2021-07-26,Private
V01673,28.666222,77.29722,North-East Delhi,Shahdara,Chhajjupur Road,Active,30,2025-01-17,Private
V01674,28.524537,77.192278,South Delhi,Saket,Press Enclave Marg,Active,30,2023-11-12,Government
V01675,28.554546,77.243433,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,30,2023-01-17,Private
V01676,28.565816,77.248113,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,15,2023-08-15,Government
V01677,28.714319,77.251471,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,100,2023-03-03,Private
V01678,28.80202,77.032428,Outer Delhi,Bawana,Auchandi Road,Inactive,30,2025-01-14,Government
V01679,28.706907,77.262167,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,50,2021-11-14,Government
V01680,28.66,77.267854,North-East Delhi,Seelampur,Gautam Puri Road,Active,30,2022-04-28,Government
V01681,28.668301,77.29878,North-East Delhi,Shahdara,Grand Trunk Road,Active,100,2021-01-26,Government
V01682,28.732809,77.115341,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,30,2022-02-12,Private
V01683,28.79772,77.031815,Outer Delhi,Bawana,Auchandi Road,Active,50,2025-01-07,Private
V01684,28.570114,77.250905,South Delhi,Lajpat Nagar,Ring Road,Active,15,2024-04-25,Government
V01685,28.547128,77.206127,South Delhi,Hauz Khas,August Kranti Marg,Active,100,2022-08-08,Private
V01686,28.839609,77.097769,Outer Delhi,Narela,Narela Road,Active,100,2023-04-13,Government
V01687,28.73473,77.120148,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,75,2023-09-19,Government
V01688,28.667185,77.295331,North-East Delhi,Shahdara,Loni Road,Active,100,2023-04-21,Private
V01689,28.838217,77.089104,Outer Delhi,Narela,Lampur Road,Active,15,2021-05-07,Government
V01690,28.843812,77.092853,Outer Delhi,Narela,Bawana Road,Active,50,2023-07-30,Private
V01691,28.678363,77.290336,North-East Delhi,Shahdara,Chhajjupur Road,Active,15,2023-02-13,Government
V01692,28.701324,77.26209,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,50,2023-09-04,Government
V01693,28.66,77.273563,North-East Delhi,Seelampur,Pushta Road,Active,50,2023-07-26,Government
V01694,28.555787,77.244404,South Delhi,Lajpat Nagar,Ring Road,Active,30,2024-07-14,Government
V01695,28.701742,77.262017,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,100,2022-10-30,Private
V01696,28.69672,77.2787,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,100,2023-04-26,Government
V01697,28.543512,77.214457,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,30,2022-08-03,Private
V01698,28.697993,77.262438,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,100,2021-06-25,Government
V01699,28.56764,77.243534,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,100,2021-08-27,Private
V01700,28.690319,77.27853,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,50,2022-12-19,Government
V01701,28.707746,77.275207,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,50,2024-01-12,Private
V01702,28.834453,77.102712,Outer Delhi,Narela,Narela Road,Inactive,100,2022-09-06,Government
V01703,28.67122,77.282484,North-East Delhi,Shahdara,Grand Trunk Road,Active,15,2024-10-18,Government
V01704,28.556169,77.246757,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2021-11-12,Government
V01705,28.836339,77.092708,Outer Delhi,Narela,Bawana Road,Active,30,2022-05-23,Private
V01706,28.549122,77.206583,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,75,2022-06-15,Government
V01707,28.735074,77.118412,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,30,2021-09-05,Government
V01708,28.838815,77.097442,Outer Delhi,Narela,Bawana Road,Active,15,2023-07-04,Government
V01709,28.516867,77.21233,South Delhi,Saket,Mandir Marg,Active,15,2023-07-06,Government
V01710,28.562826,77.248031,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,100,2021-03-19,Private
V01711,28.528541,77.216513,South Delhi,Saket,Saket District Centre Road,Active,50,2022-04-01,Private
V01712,28.830764,77.077634,Outer Delhi,Narela,Bawana Road,Active,30,2021-01-27,Government
V01713,28.543734,77.193034,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,75,2022-10-22,Government
V01714,28.711759,77.115993,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Inactive,75,2022-05-06,Government
V01715,28.66,77.265695,North-East Delhi,Seelampur,Seelampur Main Road,Active,30,2024-01-22,Private
V01716,28.667408,77.265016,North-East Delhi,Seelampur,Gautam Puri Road,Active,100,2022-08-13,Private
V01717,28.726067,77.115031,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,15,2021-10-27,Private
V01718,28.542538,77.221314,South Delhi,Saket,Press Enclave Marg,Active,100,2022-05-07,Private
V01719,28.687133,77.288461,North-East Delhi,Shahdara,Loni Road,Active,50,2024-11-03,Government
V01720,28.558951,77.244986,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,50,2022-12-07,Private
V01721,28.548844,77.246735,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,100,2022-05-31,Government
V01722,28.57041,77.244942,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,50,2021-08-19,Private
V01723,28.66,77.251097,North-East Delhi,Seelampur,Seelampur Main Road,Active,100,2025-01-31,Private
V01724,28.699278,77.291193,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,75,2021-10-07,Private
V01725,28.797136,77.022239,Outer Delhi,Bawana,Kanjhawala Road,Active,30,2021-10-09,Private
V01726,28.718077,77.112774,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,30,2021-08-27,Government
V01727,28.703275,77.271127,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Inactive,15,2024-05-13,Government
V01728,28.560117,77.235187,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,15,2025-02-07,Private
V01729,28.792139,77.025942,Outer Delhi,Bawana,Kanjhawala Road,Active,30,2023-12-30,Government
V01730,28.845685,77.103064,Outer Delhi,Narela,Narela Road,Active,15,2023-11-25,Private
V01731,28.676454,77.275839,North-East Delhi,Shahdara,Grand Trunk Road,Active,15,2022-07-16,Private
V01732,28.559072,77.247239,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,75,2021-03-13,Private
V01733,28.66,77.271539,North-East Delhi,Seelampur,Pushta Road,Active,50,2024-01-13,Private
V01734,28.668228,77.271605,North-East Delhi,Seelampur,Seelampur Main Road,Active,75,2024-09-16,Private
V01735,28.541559,77.211124,South Delhi,Hauz Khas,August Kranti Marg,Active,30,2024-02-24,Private
V01736,28.685912,77.280876,North-East Delhi,Shahdara,Loni Road,Active,15,2025-02-09,Government
V01737,28.717248,77.111249,Outer Delhi,Rohini,Outer Ring Road,Active,30,2024-07-15,Government
V01738,28.549601,77.213814,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,50,2021-10-07,Private
V01739,28.565815,77.243837,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Inactive,15,2023-09-02,Government
V01740,28.697752,77.282142,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Inactive,15,2024-05-13,Government
V01741,28.538033,77.198191,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,30,2023-07-04,Government
V01742,28.709496,77.288735,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,30,2023-04-26,Government
V01743,28.716704,77.112673,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,15,2024-04-24,Government
V01744,28.798113,77.028406,Outer Delhi,Bawana,Auchandi Road,Active,15,2021-04-25,Private
V01745,28.669683,77.256516,North-East Delhi,Seelampur,Gautam Puri Road,Active,50,2022-07-24,Government
V01746,28.727953,77.108911,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,15,2023-11-25,Government
V01747,28.550653,77.191973,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,30,2021-04-01,Private
V01748,28.66,77.260408,North-East Delhi,Seelampur,Gautam Puri Road,Active,100,2022-06-22,Private
V01749,28.558585,77.245815,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,15,2023-09-09,Private
V01750,28.804359,77.024311,Outer Delhi,Bawana,Bawana Road,Inactive,30,2021-03-17,Private
V01751,28.803064,77.037124,Outer Delhi,Bawana,Kanjhawala Road,Active,75,2024-02-17,Private
V01752,28.564127,77.247287,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,30,2022-12-16,Private
V01753,28.66,77.264114,North-East Delhi,Seelampur,Seelampur Main Road,Active,50,2023-06-21,Government
V01754,28.701471,77.262348,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,15,2021-06-06,Government
V01755,28.66,77.290515,North-East Delhi,Shahdara,Grand Trunk Road,Active,50,2021-07-11,Government
V01756,28.805125,77.025037,Outer Delhi,Bawana,Kanjhawala Road,Active,30,2022-08-03,Private
V01757,28.79781,77.026629,Outer Delhi,Bawana,Kanjhawala Road,Active,50,2024-08-04,Government
V01758,28.678137,77.295923,North-East Delhi,Shahdara,Chhajjupur Road,Active,50,2023-04-29,Private
V01759,28.534841,77.214229,South Delhi,Saket,Press Enclave Marg,Active,30,2023-12-25,Private
V01760,28.538724,77.199406,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,100,2023-05-23,Government
V01761,28.526676,77.210706,South Delhi,Saket,Press Enclave Marg,Inactive,30,2022-11-03,Private
V01762,28.789261,77.037736,Outer Delhi,Bawana,Kanjhawala Road,Active,75,2024-07-30,Government
V01763,28.672068,77.29865,North-East Delhi,Shahdara,Loni Road,Active,15,2021-06-29,Government
V01764,28.722717,77.107289,Outer Delhi,Rohini,Outer Ring Road,Active,15,2021-11-12,Government
V01765,28.704063,77.091842,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,75,2022-07-31,Government
V01766,28.713755,77.270687,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Inactive,50,2023-01-07,Government
V01767,28.712413,77.111761,Outer Delhi,Rohini,Outer Ring Road,Active,50,2022-09-16,Private
V01768,28.803171,77.039149,Outer Delhi,Bawana,Auchandi Road,Active,15,2024-03-22,Government
V01769,28.703581,77.280763,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Inactive,30,2022-05-20,Government
V01770,28.807061,77.043798,Outer Delhi,Bawana,Auchandi Road,Active,50,2022-04-25,Government
V01771,28.565322,77.237751,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2022-06-15,Private
V01772,28.796317,77.034087,Outer Delhi,Bawana,Kanjhawala Road,Active,30,2022-07-28,Private
V01773,28.66,77.250187,North-East Delhi,Seelampur,Seelampur Main Road,Active,75,2021-05-26,Government
V01774,28.842625,77.102722,Outer Delhi,Narela,Bawana Road,Active,75,2021-07-05,Government
V01775,28.848589,77.099467,Outer Delhi,Narela,Narela Road,Active,15,2021-01-12,Government
V01776,28.846596,77.099668,Outer Delhi,Narela,Lampur Road,Active,15,2022-04-18,Government
V01777,28.568841,77.237993,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,50,2024-10-20,Government
V01778,28.578499,77.249197,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,30,2022-07-23,Private
V01779,28.570451,77.240824,South Delhi,Lajpat Nagar,Ring Road,Active,15,2022-04-20,Government
V01780,28.564929,77.241378,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2021-12-07,Private
V01781,28.680832,77.27203,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,75,2023-07-25,Private
V01782,28.66,77.293205,North-East Delhi,Shahdara,Grand Trunk Road,Active,100,2024-05-23,Private
V01783,28.701529,77.275257,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,50,2021-02-26,Government
V01784,28.796152,77.022274,Outer Delhi,Bawana,Bawana Road,Inactive,75,2021-07-02,Private
V01785,28.663355,77.25514,North-East Delhi,Seelampur,Seelampur Main Road,Active,50,2023-01-03,Government
V01786,28.78903,77.025506,Outer Delhi,Bawana,Auchandi Road,Active,15,2024-10-16,Government
