light_id,latitude,longitude,district,area_name,road_name,light_status,brightness_level,installation_date,last_maintenance
L01864,28.719117,77.115692,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,80,2020-11-25,2026-01-18
L01865,28.711326,77.269191,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,85,2020-02-24,2026-01-22
L01866,28.545885,77.195578,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,96,2023-07-27,2026-06-09
L01867,28.729956,77.125263,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,87,2023-11-11,2026-04-09
L01868,28.557222,77.248739,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Faulty,29,2020-02-10,2026-05-25
L01869,28.517881,77.19961,South Delhi,Saket,Press Enclave Marg,Working,73,2022-08-27,2026-07-06
L01870,28.664921,77.285752,North-East Delhi,Shahdara,Loni Road,Working,95,2023-07-18,2026-06-09
L01871,28.682324,77.275892,North-East Delhi,Seelampur,Pushta Road,Working,95,2020-01-10,2026-06-03
L01872,28.541005,77.200516,South Delhi,Hauz Khas,August Kranti Marg,Working,78,2024-03-15,2026-02-16
L01873,28.564756,77.243725,South Delhi,Lajpat Nagar,Ring Road,Working,76,2021-02-02,2026-04-24
L01874,28.698157,77.27807,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,89,2024-03-30,2026-04-27
L01875,28.833421,77.092905,Outer Delhi,Narela,Lampur Road,Working,84,2020-01-13,2026-05-29
L01876,28.516375,77.199205,South Delhi,Saket,Press Enclave Marg,Working,88,2021-05-24,2026-05-04
L01877,28.807006,77.030001,Outer Delhi,Bawana,Kanjhawala Road,Working,70,2023-08-11,2026-02-06
L01878,28.53916,77.205922,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,99,2021-02-02,2026-06-22
L01879,28.715335,77.125279,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,79,2022-09-08,2026-02-17
L01880,28.668877,77.265,North-East Delhi,Seelampur,Pushta Road,Working,80,2021-07-25,2026-04-08
L01881,28.56865,77.244755,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,92,2022-02-14,2026-03-23
L01882,28.66,77.294906,North-East Delhi,Shahdara,Grand Trunk Road,Working,80,2023-03-13,2026-01-27
L01883,28.71785,77.109469,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,97,2022-01-04,2026-03-13
L01884,28.718601,77.120664,Outer Delhi,Rohini,Outer Ring Road,Working,100,2021-04-16,2026-06-29
L01885,28.540927,77.203635,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,97,2021-11-09,2026-05-18
L01886,28.703459,77.27493,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,75,2020-12-22,2026-04-02
L01887,28.676216,77.298848,North-East Delhi,Shahdara,Loni Road,Working,94,2024-11-21,2026-06-26
L01888,28.78704,77.03535,Outer Delhi,Bawana,Auchandi Road,Working,86,2024-09-12,2026-04-17
L01889,28.66,77.24934,North-East Delhi,Seelampur,Pushta Road,Working,89,2021-06-25,2026-02-11
L01890,28.717939,77.103281,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,75,2024-01-30,2026-04-11
L01891,28.556757,77.23484,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,75,2022-06-26,2026-03-02
L01892,28.848873,77.091026,Outer Delhi,Narela,Narela Road,Working,93,2021-11-26,2026-01-28
L01893,28.798807,77.02099,Outer Delhi,Bawana,Auchandi Road,Working,79,2024-06-20,2026-05-05
L01894,28.676921,77.257998,North-East Delhi,Seelampur,Seelampur Main Road,Working,84,2023-03-08,2026-06-06
L01895,28.845315,77.084887,Outer Delhi,Narela,Lampur Road,Working,88,2020-10-01,2026-03-13
L01896,28.523315,77.210166,South Delhi,Saket,Press Enclave Marg,Working,96,2020-09-22,2026-06-01
L01897,28.571998,77.238403,South Delhi,Lajpat Nagar,Ring Road,Working,88,2022-06-25,2026-05-17
L01898,28.561844,77.239987,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,86,2023-02-11,2026-06-08
L01899,28.72667,77.103597,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,71,2020-08-21,2026-02-11
L01900,28.671727,77.25906,North-East Delhi,Seelampur,Pushta Road,Working,95,2021-12-29,2026-04-15
L01901,28.552725,77.210809,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,84,2024-03-20,2026-06-19
L01902,28.680694,77.281563,North-East Delhi,Shahdara,Chhajjupur Road,Working,88,2021-10-17,2026-07-01
L01903,28.85,77.088595,Outer Delhi,Narela,Bawana Road,Working,71,2024-06-04,2026-04-10
L01904,28.834458,77.089248,Outer Delhi,Narela,Narela Road,Working,95,2023-11-22,2026-05-31
L01905,28.707326,77.277187,North-East Delhi,Yamuna Vihar,Wazirabad Road,Working,87,2024-03-02,2026-05-10
L01906,28.696588,77.259474,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,100,2020-08-28,2026-04-20
L01907,28.54533,77.203096,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,91,2023-01-27,2026-03-22
L01908,28.538348,77.207392,South Delhi,Saket,Press Enclave Marg,Working,99,2021-12-28,2026-06-20
L01909,28.848271,77.107753,Outer Delhi,Narela,Lampur Road,Working,71,2020-02-07,2026-03-11
L01910,28.682048,77.3,North-East Delhi,Shahdara,Chhajjupur Road,Working,99,2022-05-27,2026-01-19
L01911,28.694427,77.266765,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,92,2022-12-08,2026-06-08
L01912,28.66,77.272534,North-East Delhi,Seelampur,Seelampur Main Road,Working,91,2024-08-12,2026-04-09
L01913,28.573718,77.238813,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,74,2024-02-03,2026-01-24
L01914,28.54685,77.221255,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,89,2022-02-19,2026-04-26
L01915,28.544296,77.197158,South Delhi,Hauz Khas,August Kranti Marg,Working,77,2024-04-06,2026-04-29
L01916,28.66,77.254727,North-East Delhi,Seelampur,Pushta Road,Working,97,2022-01-29,2026-03-10
L01917,28.541693,77.212421,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,80,2020-11-02,2026-03-15
L01918,28.661184,77.263147,North-East Delhi,Seelampur,Seelampur Main Road,Working,80,2020-06-25,2026-04-22
L01919,28.534415,77.203133,South Delhi,Saket,Saket District Centre Road,Working,84,2024-03-26,2026-01-21
L01920,28.728237,77.101659,Outer Delhi,Rohini,Outer Ring Road,Working,76,2021-10-03,2026-04-11
L01921,28.571403,77.243704,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,87,2021-10-29,2026-03-26
L01922,28.697346,77.265158,North-East Delhi,Yamuna Vihar,Wazirabad Road,Working,79,2024-06-15,2026-05-06
L01923,28.699149,77.3,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,73,2023-03-23,2026-06-09
L01924,28.572024,77.260367,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,100,2022-02-16,2026-06-13
L01925,28.55347,77.209459,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,94,2022-08-28,2026-05-18
L01926,28.804323,77.030322,Outer Delhi,Bawana,Auchandi Road,Working,90,2024-06-03,2026-02-13
L01927,28.662943,77.257761,North-East Delhi,Seelampur,Pushta Road,Working,81,2023-06-28,2026-03-05
L01928,28.792169,77.031547,Outer Delhi,Bawana,Kanjhawala Road,Working,91,2022-05-17,2026-06-12
L01929,28.805834,77.030482,Outer Delhi,Bawana,Auchandi Road,Working,94,2021-01-04,2026-02-03
L01930,28.579907,77.238591,South Delhi,Lajpat Nagar,Ring Road,Working,89,2022-02-04,2026-02-19
L01931,28.733366,77.105548,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,92,2021-03-23,2026-04-09
L01932,28.85,77.089066,Outer Delhi,Narela,Lampur Road,Working,87,2021-12-09,2026-06-22
L01933,28.835704,77.10488,Outer Delhi,Narela,Bawana Road,Working,79,2023-12-14,2026-02-13
L01934,28.667108,77.293514,North-East Delhi,Shahdara,Grand Trunk Road,Working,97,2021-08-15,2026-04-12
L01935,28.699025,77.260255,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,76,2024-01-07,2026-01-27
L01936,28.693927,77.272263,North-East Delhi,Yamuna Vihar,Wazirabad Road,Working,86,2020-04-30,2026-03-14
L01937,28.530122,77.214283,South Delhi,Saket,Mandir Marg,Working,98,2021-10-21,2026-03-13
L01938,28.560546,77.236168,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,77,2020-07-15,2026-07-06
L01939,28.670501,77.286398,North-East Delhi,Shahdara,Loni Road,Working,75,2021-03-16,2026-01-14
L01940,28.564082,77.240145,South Delhi,Lajpat Nagar,Ring Road,Working,81,2021-12-05,2026-04-07
L01941,28.567419,77.233577,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,70,2021-11-25,2026-02-28
L01942,28.525192,77.203572,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,92,2021-02-28,2026-01-16
L01943,28.5493,77.20759,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,74,2024-06-05,2026-07-01
L01944,28.682002,77.294148,North-East Delhi,Shahdara,Grand Trunk Road,Working,70,2024-11-02,2026-02-01
L01945,28.712877,77.113765,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,89,2020-10-22,2026-03-20
L01946,28.564739,77.242196,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,83,2020-06-01,2026-05-25
L01947,28.729198,77.111423,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,90,2023-01-18,2026-03-17
L01948,28.688026,77.270034,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,79,2023-07-02,2026-02-07
L01949,28.66,77.256173,North-East Delhi,Seelampur,Pushta Road,Working,73,2021-08-01,2026-02-03
L01950,28.668701,77.268751,North-East Delhi,Seelampur,Pushta Road,Working,92,2022-03-22,2026-06-03
L01951,28.699242,77.28054,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,95,2024-02-25,2026-01-17
L01952,28.568484,77.246828,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,80,2020-03-13,2026-04-13
L01953,28.57051,77.243101,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,100,2020-10-13,2026-06-18
L01954,28.696127,77.264326,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,94,2020-01-14,2026-07-03
L01955,28.674094,77.288472,North-East Delhi,Shahdara,Grand Trunk Road,Working,97,2024-08-31,2026-04-19
L01956,28.664983,77.273594,North-East Delhi,Seelampur,Seelampur Main Road,Working,70,2022-07-03,2026-03-22
L01957,28.694865,77.27535,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,76,2021-07-31,2026-04-24
L01958,28.805608,77.029194,Outer Delhi,Bawana,Kanjhawala Road,Working,90,2022-08-27,2026-06-28
L01959,28.735448,77.115101,Outer Delhi,Rohini,Outer Ring Road,Working,99,2021-12-04,2026-01-26
L01960,28.83974,77.094467,Outer Delhi,Narela,Bawana Road,Working,98,2023-04-07,2026-02-24
L01961,28.66,77.264592,North-East Delhi,Seelampur,Seelampur Main Road,Working,71,2024-03-28,2026-02-08
L01962,28.698937,77.287387,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,88,2020-12-09,2026-06-13
L01963,28.666845,77.265685,North-East Delhi,Seelampur,Pushta Road,Working,100,2024-07-07,2026-05-13
L01964,28.666289,77.279639,North-East Delhi,Seelampur,Pushta Road,Working,88,2022-03-28,2026-05-26
L01965,28.665205,77.294894,North-East Delhi,Shahdara,Grand Trunk Road,Working,82,2024-05-30,2026-06-18
L01966,28.698705,77.266927,North-East Delhi,Yamuna Vihar,Wazirabad Road,Working,82,2022-12-15,2026-06-01
L01967,28.54819,77.223832,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Faulty,25,2024-11-22,2026-06-05
L01968,28.682833,77.291671,North-East Delhi,Shahdara,Grand Trunk Road,Working,97,2024-04-30,2026-04-02
L01969,28.71615,77.112678,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,96,2022-05-19,2026-05-22
L01970,28.66,77.25734,North-East Delhi,Seelampur,Gautam Puri Road,Working,91,2021-07-16,2026-04-07
L01971,28.564867,77.244791,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,98,2022-12-27,2026-02-08
L01972,28.839148,77.098113,Outer Delhi,Narela,Narela Road,Working,75,2023-12-27,2026-04-16
L01973,28.66,77.273814,North-East Delhi,Seelampur,Gautam Puri Road,Working,85,2020-05-18,2026-02-06
L01974,28.54404,77.219056,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,98,2024-08-14,2026-04-23
L01975,28.67001,77.267399,North-East Delhi,Seelampur,Seelampur Main Road,Working,97,2020-04-05,2026-01-25
L01976,28.84621,77.080725,Outer Delhi,Narela,Bawana Road,Working,86,2021-08-23,2026-06-25
L01977,28.674399,77.268177,North-East Delhi,Seelampur,Seelampur Main Road,Working,79,2022-05-23,2026-02-09
L01978,28.567776,77.243643,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,90,2024-04-05,2026-03-07
L01979,28.841246,77.102848,Outer Delhi,Narela,Bawana Road,Working,78,2021-09-03,2026-03-06
L01980,28.549254,77.218291,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,83,2024-03-28,2026-02-07
L01981,28.672187,77.3,North-East Delhi,Shahdara,Chhajjupur Road,Working,87,2021-11-24,2026-04-09
L01982,28.848124,77.095601,Outer Delhi,Narela,Lampur Road,Working,93,2023-09-06,2026-06-12
L01983,28.568236,77.252344,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Faulty,25,2021-09-14,2026-03-11
L01984,28.726543,77.120266,Outer Delhi,Rohini,Outer Ring Road,Working,87,2024-07-25,2026-07-08
L01985,28.66,77.257226,North-East Delhi,Seelampur,Gautam Puri Road,Working,73,2024-02-22,2026-03-17
L01986,28.69199,77.267108,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,89,2021-02-22,2026-07-04
L01987,28.845829,77.091037,Outer Delhi,Narela,Narela Road,Working,78,2024-03-14,2026-02-17
L01988,28.831072,77.099692,Outer Delhi,Narela,Bawana Road,Working,93,2020-02-11,2026-04-24
L01989,28.72713,77.10724,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,83,2020-11-16,2026-01-13
L01990,28.671967,77.288794,North-East Delhi,Shahdara,Loni Road,Working,73,2022-11-21,2026-02-13
L01991,28.795634,77.037956,Outer Delhi,Bawana,Bawana Road,Working,89,2022-02-20,2026-03-08
L01992,28.574098,77.251279,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,91,2024-05-01,2026-06-27
L01993,28.667973,77.271618,North-East Delhi,Seelampur,Pushta Road,Working,84,2022-07-04,2026-06-11
L01994,28.669454,77.282394,North-East Delhi,Shahdara,Chhajjupur Road,Working,75,2021-11-24,2026-01-30
L01995,28.674856,77.257804,North-East Delhi,Seelampur,Seelampur Main Road,Working,96,2020-12-17,2026-04-27
L01996,28.781272,77.039864,Outer Delhi,Bawana,Kanjhawala Road,Faulty,3,2023-12-07,2026-03-28
L01997,28.692875,77.26853,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,81,2024-07-18,2026-04-16
L01998,28.827921,77.089791,Outer Delhi,Narela,Lampur Road,Working,79,2022-04-23,2026-03-28
L01999,28.680794,77.29542,North-East Delhi,Shahdara,Loni Road,Working,94,2024-07-06,2026-07-09
L02000,28.838459,77.092301,Outer Delhi,Narela,Narela Road,Working,76,2020-04-26,2026-01-27
L02001,28.698175,77.275137,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,79,2021-08-03,2026-02-16
L02002,28.527326,77.213218,South Delhi,Saket,Saket District Centre Road,Working,78,2023-08-22,2026-01-30
L02003,28.795748,77.040528,Outer Delhi,Bawana,Bawana Road,Working,95,2024-10-25,2026-05-15
L02004,28.552572,77.213244,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Faulty,9,2020-11-08,2026-04-09
L02005,28.696455,77.27759,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,89,2020-12-29,2026-04-15
L02006,28.537468,77.210281,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,89,2023-08-28,2026-03-28
L02007,28.848494,77.092056,Outer Delhi,Narela,Lampur Road,Working,76,2020-07-12,2026-05-12
L02008,28.562723,77.256004,South Delhi,Lajpat Nagar,Ring Road,Working,96,2023-01-27,2026-02-10
L02009,28.725547,77.104871,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,94,2023-06-23,2026-07-02
L02010,28.677719,77.286799,North-East Delhi,Shahdara,Loni Road,Working,94,2024-04-01,2026-06-19
L02011,28.668569,77.287326,North-East Delhi,Shahdara,Loni Road,Working,93,2021-07-25,2026-03-10
L02012,28.801826,77.036002,Outer Delhi,Bawana,Bawana Road,Working,94,2021-02-17,2026-02-26
L02013,28.66,77.265875,North-East Delhi,Seelampur,Seelampur Main Road,Working,89,2021-05-19,2026-04-30
L02014,28.556251,77.238056,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,79,2021-08-10,2026-04-05
L02015,28.549054,77.199663,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,100,2020-09-25,2026-02-06
L02016,28.787124,77.0301,Outer Delhi,Bawana,Kanjhawala Road,Working,93,2024-10-20,2026-05-28
L02017,28.571231,77.250778,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,70,2023-06-19,2026-03-18
L02018,28.721212,77.105909,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,96,2022-02-24,2026-02-26
L02019,28.706714,77.277711,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,91,2023-08-21,2026-02-10
L02020,28.523311,77.220278,South Delhi,Saket,Mandir Marg,Faulty,20,2024-07-05,2026-05-23
L02021,28.692771,77.277208,North-East Delhi,Yamuna Vihar,Wazirabad Road,Working,80,2024-04-10,2026-03-18
L02022,28.832699,77.08663,Outer Delhi,Narela,Lampur Road,Working,78,2020-10-04,2026-05-16
L02023,28.66,77.266717,North-East Delhi,Seelampur,Seelampur Main Road,Working,92,2024-08-11,2026-06-14
L02024,28.66907,77.260143,North-East Delhi,Seelampur,Gautam Puri Road,Working,87,2023-06-04,2026-02-20
L02025,28.835197,77.088267,Outer Delhi,Narela,Lampur Road,Working,74,2024-11-14,2026-05-29
L02026,28.569354,77.245196,South Delhi,Lajpat Nagar,Ring Road,Working,77,2020-08-15,2026-03-02
L02027,28.572301,77.237513,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,74,2024-08-10,2026-05-30
L02028,28.515846,77.203433,South Delhi,Saket,Saket District Centre Road,Working,70,2022-09-15,2026-01-11
L02029,28.846548,77.097822,Outer Delhi,Narela,Narela Road,Working,75,2021-05-24,2026-01-30
L02030,28.66561,77.275304,North-East Delhi,Seelampur,Gautam Puri Road,Working,74,2023-05-02,2026-03-22
L02031,28.718284,77.112426,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,80,2020-10-15,2026-06-08
L02032,28.515891,77.204306,South Delhi,Saket,Press Enclave Marg,Working,91,2020-02-04,2026-05-09
L02033,28.791843,77.042203,Outer Delhi,Bawana,Bawana Road,Working,83,2022-05-19,2026-05-16
L02034,28.54617,77.205435,South Delhi,Saket,Saket District Centre Road,Working,77,2023-05-14,2026-02-16
L02035,28.669218,77.255829,North-East Delhi,Seelampur,Seelampur Main Road,Working,86,2023-12-19,2026-05-10
L02036,28.730761,77.122102,Outer Delhi,Rohini,Outer Ring Road,Working,81,2022-05-18,2026-03-26
L02037,28.80453,77.041927,Outer Delhi,Bawana,Kanjhawala Road,Working,93,2022-11-30,2026-05-04
L02038,28.839104,77.090938,Outer Delhi,Narela,Narela Road,Working,80,2024-09-03,2026-04-26
L02039,28.663397,77.262669,North-East Delhi,Seelampur,Seelampur Main Road,Faulty,2,2023-01-20,2026-01-25
L02040,28.543669,77.187802,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,73,2023-11-21,2026-04-23
L02041,28.57635,77.245048,South Delhi,Lajpat Nagar,Ring Road,Working,77,2021-08-29,2026-03-25
L02042,28.729618,77.100504,Outer Delhi,Rohini,Outer Ring Road,Working,72,2020-12-04,2026-06-10
L02043,28.513351,77.190792,South Delhi,Saket,Saket District Centre Road,Working,98,2022-01-21,2026-06-02
L02044,28.793141,77.030865,Outer Delhi,Bawana,Auchandi Road,Working,93,2023-09-23,2026-05-02
L02045,28.793402,77.037297,Outer Delhi,Bawana,Kanjhawala Road,Working,96,2021-03-15,2026-04-08
L02046,28.796051,77.02185,Outer Delhi,Bawana,Bawana Road,Working,94,2021-04-20,2026-03-24
L02047,28.674111,77.273407,North-East Delhi,Seelampur,Gautam Puri Road,Working,79,2024-10-23,2026-05-30
L02048,28.693745,77.267386,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,82,2022-11-03,2026-01-18
L02049,28.666947,77.275263,North-East Delhi,Seelampur,Gautam Puri Road,Working,70,2022-12-04,2026-05-28
L02050,28.545032,77.20944,South Delhi,Hauz Khas,August Kranti Marg,Faulty,27,2022-07-12,2026-04-01
L02051,28.678889,77.287656,North-East Delhi,Shahdara,Grand Trunk Road,Working,79,2020-03-13,2026-02-15
L02052,28.837698,77.093146,Outer Delhi,Narela,Narela Road,Working,70,2020-06-06,2026-05-26
L02053,28.532141,77.19606,South Delhi,Saket,Press Enclave Marg,Working,86,2022-01-20,2026-06-01
L02054,28.675957,77.3,North-East Delhi,Shahdara,Grand Trunk Road,Working,97,2021-05-10,2026-06-10
L02055,28.688103,77.263707,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,99,2023-04-19,2026-02-21
L02056,28.572233,77.243933,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,82,2023-02-25,2026-06-15
L02057,28.800672,77.033984,Outer Delhi,Bawana,Kanjhawala Road,Working,74,2021-12-04,2026-03-20
L02058,28.542148,77.207614,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,78,2021-07-09,2026-04-20
L02059,28.699587,77.26947,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,83,2022-06-10,2026-04-10
L02060,28.674308,77.275777,North-East Delhi,Shahdara,Grand Trunk Road,Working,74,2021-04-18,2026-03-10
L02061,28.704687,77.265644,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,95,2022-07-27,2026-06-15
L02062,28.708612,77.28787,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,92,2020-03-30,2026-07-08
L02063,28.662943,77.277402,North-East Delhi,Shahdara,Chhajjupur Road,Working,72,2023-07-15,2026-01-31
L02064,28.729865,77.116865,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,83,2023-09-02,2026-02-15
L02065,28.662828,77.292112,North-East Delhi,Shahdara,Loni Road,Working,99,2022-05-06,2026-04-08
L02066,28.556672,77.245198,South Delhi,Lajpat Nagar,Ring Road,Working,72,2023-11-18,2026-02-19
L02067,28.576164,77.229516,South Delhi,Lajpat Nagar,Ring Road,Working,96,2023-04-17,2026-03-27
L02068,28.69477,77.285357,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,75,2021-09-03,2026-01-30
L02069,28.805075,77.025548,Outer Delhi,Bawana,Bawana Road,Working,82,2020-12-18,2026-04-29
L02070,28.544833,77.206818,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,76,2022-02-23,2026-04-11
L02071,28.66358,77.262523,North-East Delhi,Seelampur,Gautam Puri Road,Working,79,2023-04-20,2026-04-30
